0,1,2,3,4,5,6,7,8,9,10,11,12,13
21.0,384429.0,0.597,0.824,6.0,-4.053,1.0,0.0741,0.00463,0.894,0.0491,0.144,150.004,4.0
21.0,168750.0,0.591,0.912,5.0,-5.687,0.0,0.0412,0.013,0.00359,0.158,0.531,160.013,4.0
21.0,193548.0,0.545,0.961,4.0,-3.376,0.0,0.193,0.203,0.000239,0.763,0.34,154.991,4.0
21.0,206141.0,0.534,0.952,7.0,-5.336,1.0,0.0579,0.273,0.000123,0.349,0.472,170.102,4.0
20.0,182309.0,0.516,0.958,6.0,-4.875,0.0,0.083,0.0143,0.799,0.43,0.151,153.388,4.0
21.0,194763.0,0.484,0.784,11.0,-4.389,0.0,0.0368,0.0152,0.0,0.126,0.52,147.883,4.0
20.0,276724.0,0.598,0.888,8.0,-2.545,0.0,0.0638,0.000272,0.194,0.074,0.14,175.071,4.0
21.0,280000.0,0.39,0.837,4.0,-5.979,0.0,0.0496,0.00644,0.0213,0.499,0.045,146.087,4.0
21.0,160000.0,0.697,0.872,6.0,-7.305,0.0,0.159,0.00658,0.872,0.113,0.129,150.063,4.0
20.0,248219.0,0.554,0.827,11.0,-5.222,0.0,0.0441,0.462,0.228,0.0965,0.157,150.104,4.0
21.0,167142.0,0.804,0.671,9.0,-8.029,1.0,0.0404,0.0886,0.0,0.371,0.69,139.972,4.0
22.0,231093.0,0.514,0.925,9.0,-5.467,0.0,0.0616,0.243,0.000191,0.358,0.389,159.994,4.0
21.0,323200.0,0.543,0.938,7.0,-6.244,1.0,0.288,0.0403,0.0059,0.162,0.0963,150.023,4.0
21.0,163129.0,0.621,0.966,5.0,-1.512,0.0,0.0763,0.00392,0.000186,0.515,0.113,149.988,4.0
21.0,173806.0,0.699,0.986,8.0,-2.316,1.0,0.22,0.389,0.00208,0.0821,0.167,154.997,4.0
21.0,200800.0,0.273,0.987,6.0,-1.111,0.0,0.295,0.00955,0.00053,0.208,0.0886,150.075,4.0
20.0,341832.0,0.678,0.946,8.0,-4.063,1.0,0.108,0.000515,0.128,0.0624,0.472,149.943,4.0
20.0,265800.0,0.407,0.944,6.0,-2.889,0.0,0.0987,0.014,0.415,0.0569,0.337,150.075,4.0
20.0,201891.0,0.61,0.871,10.0,-1.993,0.0,0.0824,0.00366,0.00527,0.123,0.256,154.933,4.0
21.0,243082.0,0.552,0.921,10.0,-5.881,0.0,0.04,0.000758,0.802,0.259,0.193,147.994,4.0
21.0,173203.0,0.611,0.989,7.0,-3.493,0.0,0.0447,0.00927,2.19e-05,0.347,0.596,159.963,4.0
21.0,185806.0,0.6,0.964,9.0,-1.566,0.0,0.159,0.342,0.0,0.714,0.408,155.017,4.0
21.0,176709.0,0.662,0.914,5.0,-2.088,0.0,0.0949,0.169,0.000101,0.41,0.612,154.966,4.0
21.0,209890.0,0.703,0.981,6.0,-5.76,1.0,0.187,0.000689,0.439,0.0832,0.109,141.007,4.0
21.0,348489.0,0.726,0.896,10.0,-8.187,0.0,0.0851,0.0148,0.942,0.0514,0.272,150.005,4.0
21.0,193874.0,0.514,0.964,4.0,-2.794,0.0,0.412,0.0033,0.0,0.103,0.234,160.012,4.0
21.0,193492.0,0.487,0.931,1.0,-3.075,0.0,0.0819,0.00111,1.67e-05,0.565,0.58,170.037,4.0
20.0,191200.0,0.367,0.852,8.0,-3.328,1.0,0.0336,0.00352,0.0398,0.367,0.324,150.01,4.0
22.0,287452.0,0.649,0.965,0.0,-3.498,1.0,0.207,0.00891,0.578,0.0856,0.0353,157.073,3.0
21.0,326507.0,0.555,0.718,0.0,-6.317,0.0,0.0473,0.00235,0.945,0.04,0.152,150.002,4.0
21.0,217600.0,0.547,0.966,5.0,-4.139,0.0,0.128,0.17,0.0119,0.0886,0.2,149.895,4.0
21.0,135640.0,0.457,0.883,7.0,-6.478,1.0,0.342,0.102,0.0,0.395,0.201,155.074,4.0
20.0,236000.0,0.536,0.975,0.0,-4.354,0.0,0.154,0.0696,0.000812,0.145,0.341,155.077,4.0
20.0,367105.0,0.616,0.965,2.0,-3.977,1.0,0.236,0.0268,0.729,0.722,0.221,150.013,4.0
22.0,182029.0,0.527,0.949,11.0,-2.875,0.0,0.119,0.017,0.000507,0.656,0.522,159.977,4.0
20.0,216000.0,0.32,0.902,8.0,-4.653,0.0,0.0812,0.0365,0.000403,0.199,0.406,155.001,4.0
21.0,264000.0,0.51,0.86,3.0,-4.033,0.0,0.0915,0.013,0.0,0.0786,0.171,155.126,4.0
20.0,224642.0,0.413,0.916,8.0,-6.348,1.0,0.0883,0.00807,0.159,0.0936,0.353,75.076,4.0
21.0,159584.0,0.489,0.941,9.0,-5.524,0.0,0.128,0.0516,1.65e-05,0.784,0.483,154.971,4.0
52.0,198271.0,0.345,0.954,10.0,-1.337,0.0,0.181,0.0143,0.0,0.11,0.246,77.411,4.0
21.0,138779.0,0.469,0.972,9.0,-2.805,0.0,0.134,0.00465,9.24e-05,0.388,0.351,154.935,4.0
21.0,195200.0,0.414,0.918,0.0,-4.364,0.0,0.0639,0.201,0.000141,0.0766,0.286,149.964,4.0
49.0,185600.0,0.655,0.977,0.0,-2.738,1.0,0.269,0.0125,0.295,0.218,0.441,75.001,4.0
54.0,174504.0,0.465,0.964,8.0,-5.821,0.0,0.0557,0.0106,0.0134,0.471,0.305,149.962,4.0
43.0,214450.0,0.564,0.93,1.0,-3.475,0.0,0.113,0.0138,2.53e-06,0.692,0.153,150.009,4.0
50.0,224500.0,0.511,0.862,11.0,-4.794,0.0,0.0469,0.00205,2.72e-05,0.0814,0.238,152.942,4.0
49.0,230321.0,0.376,0.8,9.0,-4.241,0.0,0.083,0.0388,0.0,0.251,0.188,75.689,4.0
22.0,186613.0,0.666,0.938,11.0,-5.873,1.0,0.0592,0.00148,0.174,0.148,0.635,182.023,4.0
21.0,442038.0,0.368,0.837,8.0,-4.26,0.0,0.0638,0.00161,0.566,0.0543,0.112,149.946,4.0
22.0,205351.0,0.553,0.928,7.0,-3.544,0.0,0.13,0.0251,0.0,0.171,0.305,160.044,4.0
21.0,230709.0,0.487,0.926,2.0,-2.67,0.0,0.0611,0.492,2.19e-05,0.0362,0.212,154.992,4.0
22.0,145700.0,0.546,0.933,11.0,-5.89,0.0,0.0514,0.0258,0.25,0.129,0.178,149.986,4.0
22.0,145600.0,0.662,0.941,2.0,-5.692,1.0,0.0359,0.00632,0.00101,0.308,0.696,139.991,4.0
21.0,425900.0,0.558,0.937,6.0,-5.642,0.0,0.073,0.00271,0.637,0.0691,0.283,181.058,4.0
21.0,187397.0,0.626,0.928,9.0,-6.725,0.0,0.0593,0.0108,0.405,0.555,0.542,150.031,4.0
20.0,236000.0,0.429,0.843,8.0,-5.681,1.0,0.0482,0.0125,0.0151,0.127,0.0701,149.855,4.0
21.0,210818.0,0.486,0.837,11.0,-4.661,0.0,0.0585,0.0475,9.09e-05,0.0845,0.153,160.046,4.0
22.0,217314.0,0.589,0.818,0.0,-6.956,0.0,0.0483,0.00324,4.86e-06,0.0635,0.0936,148.022,4.0
21.0,330106.0,0.622,0.906,9.0,-6.987,1.0,0.258,0.024,0.0133,0.342,0.0615,149.882,4.0
21.0,318492.0,0.629,0.801,7.0,-7.925,1.0,0.0586,0.00197,0.777,0.0699,0.232,150.068,4.0
22.0,205351.0,0.553,0.928,7.0,-3.544,0.0,0.13,0.0251,0.0,0.171,0.305,160.044,4.0
21.0,252994.0,0.607,0.913,6.0,-3.869,1.0,0.318,0.189,0.332,0.0569,0.464,75.045,4.0
21.0,203890.0,0.354,0.843,10.0,-5.139,1.0,0.0772,0.00476,0.0,0.0593,0.215,140.267,4.0
22.0,217603.0,0.515,0.811,2.0,-6.077,0.0,0.04,0.0111,0.0,0.54,0.15,149.928,4.0
21.0,243082.0,0.552,0.921,10.0,-5.881,0.0,0.04,0.000758,0.802,0.259,0.193,147.994,4.0
21.0,281601.0,0.513,0.996,7.0,-2.302,0.0,0.0601,0.0668,0.504,0.115,0.327,150.014,4.0
22.0,185774.0,0.466,0.624,3.0,-6.527,0.0,0.0309,0.000307,0.0,0.0997,0.503,80.012,4.0
21.0,188800.0,0.513,0.733,2.0,-5.103,1.0,0.033,0.0151,0.0,0.0806,0.297,149.853,4.0
21.0,391380.0,0.588,0.827,10.0,-8.357,0.0,0.0531,0.0215,0.807,0.139,0.0407,150.008,4.0
22.0,194870.0,0.574,0.935,6.0,-2.174,0.0,0.412,0.0598,0.00974,0.53,0.322,154.887,4.0
21.0,174382.0,0.465,0.938,0.0,-3.392,0.0,0.0461,0.00103,9.11e-06,0.0995,0.321,149.894,4.0
21.0,324052.0,0.643,0.923,1.0,-7.49,1.0,0.0767,0.000502,0.0226,0.044,0.547,150.989,4.0
41.0,233370.0,0.516,0.964,6.0,-4.21,0.0,0.0736,0.00109,0.518,0.188,0.195,181.061,4.0
21.0,231967.0,0.543,0.915,0.0,-4.658,0.0,0.0414,0.00242,4.29e-06,0.0571,0.55,150.007,4.0
21.0,260129.0,0.286,0.808,7.0,-4.297,0.0,0.0485,0.0986,0.064,0.0962,0.0413,154.895,4.0
21.0,299200.0,0.461,0.97,6.0,-2.866,0.0,0.0676,0.00132,0.875,0.296,0.0709,150.117,4.0
21.0,210837.0,0.519,0.842,1.0,-5.559,0.0,0.135,0.0124,5.02e-05,0.258,0.173,74.999,4.0
21.0,193548.0,0.452,0.974,9.0,-2.866,0.0,0.189,0.00683,0.0,0.378,0.319,155.019,4.0
21.0,236800.0,0.496,0.956,1.0,-4.446,0.0,0.0878,0.0771,0.00198,0.0455,0.267,150.013,4.0
21.0,201600.0,0.378,0.991,7.0,-5.227,1.0,0.251,0.0108,1.18e-06,0.388,0.403,174.876,4.0
21.0,252236.0,0.436,0.88,1.0,-4.646,0.0,0.0616,0.0126,0.00082,0.283,0.142,76.034,4.0
22.0,177604.0,0.525,0.877,2.0,-3.879,0.0,0.0544,0.0233,0.0,0.249,0.502,149.921,4.0
21.0,225600.0,0.542,0.743,7.0,-7.033,0.0,0.0395,0.0209,1.36e-05,0.0999,0.26,150.089,4.0
54.0,316800.0,0.297,0.935,11.0,-2.188,0.0,0.0754,0.0251,1.09e-05,0.157,0.147,112.57,3.0
23.0,277133.0,0.63,0.833,4.0,-11.626,0.0,0.0805,0.117,0.66,0.08,0.394,177.022,4.0
21.0,176610.0,0.644,0.927,0.0,-0.497,1.0,0.286,0.0361,0.000909,0.183,0.262,159.83,4.0
21.0,255843.0,0.453,0.778,1.0,-5.626,0.0,0.0367,0.00033,0.0,0.122,0.133,159.676,4.0
22.0,408827.0,0.726,0.7,6.0,-5.958,0.0,0.121,0.00343,0.367,0.0713,0.339,142.988,4.0
21.0,261387.0,0.541,0.918,0.0,-2.203,0.0,0.126,0.0188,0.0,0.9,0.107,155.02,4.0
52.0,198271.0,0.345,0.954,10.0,-1.337,0.0,0.181,0.0143,0.0,0.11,0.246,77.411,4.0
52.0,179200.0,0.485,0.772,4.0,-2.966,0.0,0.0293,0.0951,2e-06,0.105,0.203,150.111,4.0
45.0,164596.0,0.317,0.879,8.0,-3.642,0.0,0.116,0.0202,4.15e-05,0.266,0.579,160.024,4.0
44.0,256037.0,0.334,0.889,4.0,-2.264,0.0,0.0821,0.0153,0.0,0.631,0.0798,169.884,4.0
50.0,179812.0,0.466,0.96,9.0,-1.959,1.0,0.102,0.00546,1.69e-06,0.259,0.446,154.979,4.0
47.0,157947.0,0.471,0.988,6.0,-1.772,0.0,0.0689,0.003,0.000312,0.933,0.41,154.866,4.0
46.0,270000.0,0.435,0.871,0.0,-4.953,1.0,0.109,0.0322,0.0234,0.197,0.0372,159.743,4.0
40.0,224211.0,0.467,0.849,9.0,-3.85,0.0,0.0631,0.0771,2.9e-06,0.104,0.359,183.759,4.0
20.0,189440.0,0.399,0.961,1.0,-8.287,1.0,0.0497,3.68e-05,0.29,0.715,0.625,146.667,4.0
19.0,363120.0,0.497,0.649,11.0,-10.205,0.0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4.0
20.0,300853.0,0.46,0.755,9.0,-7.873,1.0,0.0342,0.00696,0.00375,0.214,0.448,96.148,4.0
19.0,261733.0,0.201,0.918,11.0,-5.539,0.0,0.0987,0.00221,2.42e-06,0.531,0.397,166.598,4.0
19.0,334293.0,0.493,0.717,10.0,-7.247,1.0,0.0307,2.7e-05,0.00016,0.168,0.409,153.135,4.0
19.0,200292.0,0.26,0.959,9.0,-5.141,1.0,0.118,0.00185,0.000303,0.946,0.234,137.007,4.0
20.0,256348.0,0.556,0.8,1.0,-5.204,1.0,0.043,0.000583,0.000775,0.0975,0.585,108.048,4.0
18.0,251560.0,0.471,0.92,8.0,-4.422,1.0,0.0575,0.000234,0.84,0.0976,0.331,75.002,4.0
19.0,237133.0,0.481,0.974,11.0,-7.388,0.0,0.0842,2.2e-05,0.513,0.3,0.216,120.128,4.0
19.0,335821.0,0.488,0.814,6.0,-6.417,1.0,0.0307,0.000136,0.905,0.17,0.249,98.962,4.0
20.0,318013.0,0.451,0.995,2.0,-6.043,1.0,0.0901,3.64e-05,0.234,0.971,0.0646,127.962,4.0
19.0,255173.0,0.436,0.928,2.0,-5.483,1.0,0.0575,9.84e-05,0.000129,0.254,0.346,94.882,4.0
20.0,234506.0,0.476,0.988,5.0,-3.577,1.0,0.0987,7.39e-05,7.59e-06,0.916,0.189,128.089,4.0
19.0,213333.0,0.578,0.782,9.0,-3.368,1.0,0.0274,8.83e-06,0.025,0.0979,0.173,118.909,4.0
19.0,250360.0,0.481,0.994,4.0,-3.823,1.0,0.117,1.55e-05,0.00702,0.0579,0.343,123.971,4.0
20.0,389973.0,0.581,0.519,9.0,-13.96,1.0,0.164,0.0932,0.193,0.949,0.215,123.282,4.0
20.0,335360.0,0.352,0.507,4.0,-15.482,0.0,0.0439,0.114,0.847,0.168,0.186,135.224,4.0
20.0,314331.0,0.528,0.799,1.0,-6.289,0.0,0.0345,0.0281,0.00304,0.0661,0.499,118.031,4.0
20.0,537203.0,0.333,0.9,9.0,-7.823,1.0,0.285,0.00384,0.142,0.98,0.226,168.303,4.0
19.0,294607.0,0.247,0.91,9.0,-7.134,1.0,0.114,0.00797,0.00207,0.861,0.349,139.398,4.0
20.0,249498.0,0.409,0.979,5.0,-3.577,1.0,0.0927,3.86e-05,2.79e-06,0.978,0.266,135.974,4.0
19.0,282813.0,0.368,0.988,7.0,-3.64,1.0,0.217,0.000354,0.000293,0.142,0.153,150.145,4.0
19.0,325493.0,0.286,0.903,11.0,-3.934,1.0,0.108,0.0104,0.00953,0.139,0.26,83.885,4.0
20.0,188200.0,0.499,0.956,1.0,-3.406,1.0,0.114,0.00282,0.0,0.363,0.345,111.979,4.0
19.0,261519.0,0.433,0.992,7.0,-3.208,1.0,0.0863,0.000181,0.409,0.193,0.445,176.091,4.0
20.0,391093.0,0.414,0.253,2.0,-5.03,1.0,0.0637,3.18e-05,0.0119,0.381,0.0939,131.424,4.0
19.0,189880.0,0.527,0.966,1.0,-2.505,1.0,0.0548,0.000349,0.0002,0.124,0.452,107.56,4.0
19.0,385066.0,0.552,0.974,7.0,-3.352,1.0,0.0886,0.00659,4.26e-06,0.222,0.174,110.002,4.0
20.0,223853.0,0.576,0.87,10.0,-4.787,1.0,0.0958,0.0541,0.861,0.97,0.748,105.272,4.0
18.0,267826.0,0.383,0.943,10.0,-4.602,0.0,0.183,1.87e-05,0.00206,0.115,0.278,94.861,4.0
19.0,236440.0,0.558,0.988,6.0,-3.025,1.0,0.0567,0.000405,0.43,0.272,0.481,132.989,4.0
19.0,383493.0,0.321,0.868,6.0,-4.415,1.0,0.0458,0.00441,0.0366,0.0954,0.26,129.355,4.0
19.0,286374.0,0.552,0.944,8.0,-4.886,1.0,0.0565,0.000331,1.15e-05,0.111,0.606,140.03,4.0
19.0,182626.0,0.304,0.716,2.0,-12.114,1.0,0.0614,0.0421,3.32e-06,0.149,0.406,149.66,4.0
19.0,266013.0,0.504,0.967,9.0,-5.296,0.0,0.1,0.0832,0.0364,0.376,0.557,149.805,4.0
19.0,210416.0,0.299,0.96,1.0,-5.399,1.0,0.169,6.48e-05,2.41e-05,0.395,0.234,200.088,4.0
19.0,256810.0,0.46,0.908,4.0,-5.696,1.0,0.0786,0.000757,2.71e-05,0.0885,0.45,134.956,4.0
19.0,140080.0,0.461,0.971,2.0,-3.663,1.0,0.219,7.69e-05,3.83e-05,0.0548,0.215,157.74,4.0
18.0,296573.0,0.333,0.958,2.0,-4.279,0.0,0.107,6.41e-05,0.00149,0.128,0.162,103.028,4.0
18.0,290506.0,0.559,0.828,11.0,-6.562,0.0,0.0314,0.00482,3.7e-05,0.225,0.198,101.037,4.0
19.0,280840.0,0.514,0.798,0.0,-11.778,1.0,0.0436,0.0366,0.000798,0.0565,0.642,120.114,4.0
18.0,334520.0,0.568,0.851,2.0,-4.752,0.0,0.0328,0.000854,5.7e-06,0.096,0.357,127.042,4.0
50.0,363120.0,0.497,0.649,11.0,-10.205,0.0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4.0
19.0,290542.0,0.476,0.61,6.0,-6.636,0.0,0.033,0.0191,0.0,0.197,0.14,97.97,4.0
19.0,354038.0,0.368,0.294,8.0,-13.571,1.0,0.0344,0.0667,0.845,0.0826,0.147,109.999,4.0
19.0,206795.0,0.251,0.959,8.0,-5.231,0.0,0.144,0.000197,0.00523,0.193,0.487,175.368,4.0
19.0,161815.0,0.271,0.965,1.0,-6.758,1.0,0.135,8.29e-06,0.121,0.32,0.206,148.107,4.0
19.0,222333.0,0.417,0.989,10.0,-4.716,0.0,0.155,0.000321,0.0716,0.471,0.177,105.424,4.0
18.0,193000.0,0.64,0.856,2.0,-3.538,0.0,0.0386,0.00996,9.75e-05,0.088,0.346,110.065,4.0
43.0,315520.0,0.5,0.755,11.0,-5.161,0.0,0.0316,0.0802,2.32e-05,0.305,0.384,113.977,4.0
19.0,240453.0,0.339,0.967,2.0,-5.249,1.0,0.0696,3.26e-06,0.00511,0.268,0.466,193.942,4.0
20.0,375200.0,0.387,0.554,7.0,-12.364,1.0,0.0316,0.000207,0.0106,0.0723,0.338,125.895,4.0
20.0,322426.0,0.175,0.869,4.0,-10.012,0.0,0.0985,0.0161,0.000132,0.278,0.423,75.953,4.0
20.0,188666.0,0.357,0.919,4.0,-8.513,0.0,0.0584,0.000753,0.17,0.296,0.265,105.328,4.0
19.0,217444.0,0.4,0.974,1.0,-5.701,1.0,0.0738,2.63e-05,0.000794,0.0473,0.531,94.369,4.0
20.0,219960.0,0.369,0.981,11.0,-8.567,0.0,0.0846,0.000223,0.112,0.919,0.172,148.545,4.0
19.0,248393.0,0.282,0.954,5.0,-5.584,1.0,0.0505,6.36e-05,0.0345,0.241,0.175,165.084,4.0
20.0,249277.0,0.283,0.953,9.0,-4.808,0.0,0.0827,0.00311,0.000302,0.873,0.241,127.51,4.0
19.0,196400.0,0.488,0.58,10.0,-5.845,1.0,0.0248,0.00145,5.56e-06,0.117,0.258,91.944,4.0
20.0,330413.0,0.281,0.372,11.0,-12.567,0.0,0.028,0.332,0.134,0.0711,0.163,95.778,4.0
21.0,330452.0,0.257,0.951,9.0,-6.019,0.0,0.052,0.000924,0.0351,0.944,0.409,134.997,4.0
20.0,270826.0,0.459,0.998,11.0,-5.904,0.0,0.108,0.000251,0.00566,0.974,0.0565,124.946,4.0
19.0,189666.0,0.521,0.853,6.0,-3.338,0.0,0.0387,0.0663,0.0,0.174,0.686,127.638,3.0
19.0,219704.0,0.457,0.964,2.0,-3.287,1.0,0.106,5.5e-05,0.000114,0.0536,0.371,139.96,4.0
20.0,334599.0,0.539,0.906,8.0,-3.673,0.0,0.0362,0.00422,0.00434,0.184,0.523,130.064,4.0
20.0,298133.0,0.374,0.985,5.0,-5.575,1.0,0.0861,5.32e-05,0.106,0.34,0.373,98.858,4.0
19.0,408503.0,0.2,0.659,10.0,-8.347,0.0,0.0348,7.78e-05,0.558,0.0861,0.0717,138.654,4.0
19.0,284373.0,0.573,0.754,2.0,-7.295,1.0,0.0248,7.05e-06,0.00525,0.279,0.309,112.007,4.0
20.0,274893.0,0.45,0.556,1.0,-13.356,1.0,0.0328,0.0518,0.458,0.0927,0.728,103.481,4.0
21.0,272133.0,0.475,0.851,1.0,-5.613,1.0,0.0399,0.012,0.000232,0.285,0.0573,142.009,4.0
20.0,138232.0,0.223,0.865,2.0,-6.595,0.0,0.0394,0.031,1.99e-05,0.782,0.374,145.811,4.0
20.0,232826.0,0.407,0.957,9.0,-1.84,1.0,0.0693,0.00149,0.0002,0.176,0.372,141.595,4.0
19.0,262000.0,0.324,0.854,9.0,-5.599,0.0,0.189,0.0339,0.0,0.26,0.178,85.964,4.0
20.0,209693.0,0.213,0.97,6.0,-4.593,1.0,0.0834,1.55e-05,0.00443,0.103,0.31,96.855,3.0
20.0,381493.0,0.227,0.989,11.0,-5.623,0.0,0.147,0.00592,0.0106,0.917,0.0851,106.595,4.0
20.0,228653.0,0.224,0.913,11.0,-5.451,0.0,0.0678,0.000187,0.00423,0.171,0.693,182.598,4.0
19.0,200026.0,0.432,0.871,9.0,-5.491,0.0,0.0726,0.000537,0.00235,0.499,0.102,108.197,4.0
19.0,343653.0,0.528,0.922,11.0,-4.436,1.0,0.0602,0.2,0.263,0.0935,0.471,122.946,4.0
21.0,418853.0,0.48,0.782,2.0,-6.849,1.0,0.0521,0.0595,0.431,0.896,0.643,149.534,4.0
20.0,233320.0,0.418,0.976,10.0,-4.825,1.0,0.317,2.54e-05,0.609,0.0992,0.245,164.922,4.0
19.0,279200.0,0.496,0.683,10.0,-4.345,1.0,0.0297,0.00056,0.0255,0.214,0.357,130.017,4.0
19.0,213853.0,0.554,0.773,6.0,-4.385,1.0,0.0807,0.00181,0.000723,0.104,0.431,115.331,4.0
53.0,212100.0,0.466,0.989,7.0,-6.867,1.0,0.101,4.8e-06,0.571,0.0985,0.145,137.026,4.0
19.0,212173.0,0.658,0.953,10.0,-2.617,0.0,0.0905,0.00601,0.000427,0.355,0.698,128.065,4.0
20.0,185786.0,0.438,0.978,0.0,-2.487,0.0,0.0936,6.46e-05,9.12e-05,0.219,0.556,97.006,4.0
19.0,150253.0,0.281,0.888,9.0,-3.025,0.0,0.0489,0.000333,0.878,0.0908,0.608,193.024,4.0
19.0,246853.0,0.543,0.985,1.0,-4.635,1.0,0.109,0.000135,0.0,0.299,0.171,140.055,4.0
19.0,289253.0,0.556,0.761,4.0,-5.335,0.0,0.0266,0.00101,0.0,0.345,0.24,108.34,4.0
19.0,200360.0,0.594,0.892,1.0,-7.03,0.0,0.092,4.87e-05,2.96e-06,0.186,0.555,112.929,4.0
20.0,229053.0,0.462,0.887,9.0,-6.966,0.0,0.0483,0.000247,0.0,0.197,0.353,129.024,4.0
19.0,238040.0,0.433,0.971,6.0,-5.425,1.0,0.235,5.89e-05,0.164,0.903,0.157,133.911,4.0
19.0,359477.0,0.609,0.973,0.0,-3.613,0.0,0.182,0.00938,4.28e-06,0.0915,0.241,145.032,4.0
19.0,260519.0,0.446,0.796,9.0,-5.7,0.0,0.0323,0.000876,6.22e-05,0.177,0.168,94.987,4.0
19.0,248760.0,0.487,0.769,6.0,-6.081,0.0,0.0505,0.00121,0.00109,0.378,0.313,115.986,4.0
19.0,219173.0,0.506,0.973,7.0,-5.824,1.0,0.0792,3.64e-05,0.000108,0.15,0.311,100.979,4.0
19.0,223706.0,0.346,0.597,1.0,-13.628,0.0,0.0501,0.0131,0.00165,0.402,0.38,128.362,4.0
19.0,326658.0,0.524,0.956,2.0,-3.192,0.0,0.0799,0.000191,0.00549,0.0597,0.351,128.003,4.0
19.0,349146.0,0.435,0.933,1.0,-4.461,0.0,0.0472,0.0257,1.24e-06,0.402,0.495,139.111,4.0
19.0,253666.0,0.486,0.95,2.0,-4.639,1.0,0.0896,2.07e-05,0.0037,0.0707,0.272,134.994,4.0
50.0,363120.0,0.497,0.649,11.0,-10.205,0.0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4.0
20.0,166693.0,0.357,0.986,2.0,-5.393,1.0,0.0654,4e-05,0.132,0.302,0.617,145.307,4.0
20.0,190000.0,0.479,0.983,9.0,-7.349,1.0,0.0561,0.000385,0.354,0.211,0.507,97.02,4.0
20.0,267877.0,0.401,0.802,9.0,-7.894,1.0,0.0675,0.601,0.0,0.145,0.154,63.236,3.0
20.0,147574.0,0.307,0.891,5.0,-7.884,0.0,0.0402,0.00355,0.0126,0.434,0.682,140.07,4.0
20.0,360120.0,0.486,0.918,1.0,-6.207,0.0,0.0415,0.0144,0.00353,0.798,0.431,108.012,4.0
19.0,179536.0,0.422,0.811,4.0,-6.535,1.0,0.0433,0.0257,0.876,0.122,0.619,120.029,4.0
20.0,280393.0,0.43,0.951,4.0,-5.868,1.0,0.115,5.9e-05,0.00318,0.591,0.132,131.91,4.0
21.0,225840.0,0.363,0.983,10.0,-3.803,0.0,0.0995,7.03e-05,0.0,0.983,0.41,123.664,4.0
20.0,192173.0,0.526,0.975,6.0,-3.272,0.0,0.0952,7.22e-05,0.00121,0.227,0.719,101.024,4.0
21.0,174800.0,0.574,0.787,4.0,-5.715,1.0,0.0634,0.00114,0.0279,0.673,0.696,130.171,4.0
21.0,197683.0,0.263,0.956,9.0,-6.249,1.0,0.108,0.00509,8.63e-06,0.919,0.502,139.323,4.0
19.0,242993.0,0.452,0.928,1.0,-8.258,1.0,0.0451,2.38e-05,0.893,0.152,0.506,145.085,4.0
19.0,334546.0,0.503,0.904,9.0,-6.038,1.0,0.0434,0.000217,0.315,0.0924,0.35,120.017,4.0
19.0,238000.0,0.522,0.858,11.0,-4.588,1.0,0.036,0.000125,0.000364,0.0923,0.446,122.974,4.0
20.0,271013.0,0.495,0.903,6.0,-3.446,0.0,0.0501,0.0001,5.49e-05,0.091,0.606,95.975,4.0
21.0,191613.0,0.452,0.954,4.0,-6.955,1.0,0.053,8.31e-05,0.00109,0.302,0.216,98.732,4.0
21.0,131760.0,0.373,0.747,11.0,-9.567,0.0,0.0691,0.000451,0.64,0.0751,0.341,119.719,4.0
21.0,253146.0,0.457,0.959,10.0,-4.157,0.0,0.0741,0.00024,0.0,0.802,0.362,126.989,4.0
21.0,304750.0,0.214,0.928,5.0,-9.077,1.0,0.0768,0.000858,0.0,0.447,0.204,198.355,4.0
21.0,325706.0,0.449,0.45,4.0,-15.219,0.0,0.042,0.00417,0.0297,0.0858,0.0523,131.99,4.0
21.0,206453.0,0.498,0.996,1.0,-3.836,1.0,0.171,4.68e-05,6.51e-05,0.0679,0.0645,118.069,4.0
20.0,163702.0,0.37,0.981,1.0,-5.629,1.0,0.046,1.11e-05,0.000564,0.107,0.713,199.913,4.0
20.0,230533.0,0.413,0.92,2.0,-3.391,1.0,0.0644,1.49e-05,0.0,0.306,0.196,132.062,4.0
19.0,234213.0,0.349,0.953,4.0,-6.1,0.0,0.0585,1.09e-05,0.00485,0.197,0.752,140.194,4.0
21.0,114528.0,0.21,0.937,4.0,-6.216,1.0,0.0567,0.00353,4.38e-05,0.683,0.308,144.812,4.0
20.0,153026.0,0.313,0.955,9.0,-3.564,1.0,0.0564,0.00103,0.00726,0.184,0.368,104.29,4.0
20.0,207760.0,0.473,0.984,8.0,-4.521,1.0,0.0567,0.00015,6.17e-06,0.27,0.257,104.061,4.0
20.0,316106.0,0.538,0.842,7.0,-3.748,1.0,0.0358,0.000333,0.0,0.109,0.279,129.012,4.0
20.0,127493.0,0.373,0.967,7.0,-3.076,1.0,0.203,0.000236,0.000588,0.102,0.468,96.644,4.0
20.0,166000.0,0.455,0.894,9.0,-3.223,0.0,0.0517,6.33e-05,0.0,0.2,0.663,135.031,4.0
20.0,294016.0,0.474,0.972,7.0,-3.225,1.0,0.0598,1.83e-05,4.09e-05,0.115,0.238,125.032,4.0
